COMMENT_ID,TARGET,CONTENT,TENSION_CATEGORY,LLM_SUMMARY,UMAP_1,UMAP_2,SUBCATEGORY
1609,Debris removal & environmental recovery,"However, the environmental recovery should include a plan to establish and maintain fire breaks in the Santa Monica mountains above and around the town. The area managed by the conservancy and the state parks in the mountains are really wild animal parks, and should be treated and managed as such balancing the needs of the animals against the safety of the surrounding communities. The historical approach is resulting in larger and more frequent wildfires. So something clearly has to change.",Individual v. Collective Mitigation,We need better fire breaks in the Santa Monica mountains and smarter management of wildlife areas. The current approach isn't working - fires are getting worse and more frequent.,7.000956059,2.700021505,None
1628,Debris removal & environmental recovery,Consistent soils testing across the community,Individual v. Collective Mitigation,Need regular soil testing throughout our neighborhood to monitor contamination and ensure safe recovery after the fire.,6.636036396,4.605477333,None
1604,Wildfire prevention prioritization & accountability,"The state of California has done a horrible job with forest management, firebreaks and accountability.",Individual v. Collective Mitigation,"Fed up with California's poor performance on forest management, firebreaks, and lack of accountability in wildfire prevention efforts.",4.369384766,-0.107663296,Government accountability
1550,Wildfire prevention prioritization & accountability,"I think local communities, neighborhoods and residents must also expect to be held accountable. We are all in this together.",Individual v. Collective Mitigation,We can't just blame officials - local residents and neighborhoods need to take responsibility too. This is a shared challenge that requires everyone's accountability.,5.116104126,0.914302051,Government accountability
1444,Financial & legal assistance,Underinsured homeowners can't afford the new code requirements.  Grants and tax relief should be provided to ease that burden.,Individual v. Collective Mitigation,Frustrated that underinsurance leaves homeowners unable to meet new building codes. Want government to provide financial relief through grants and tax breaks to help rebuild.,13.46280384,6.380288601,Fire hardening and resilience
1424,Debris removal & environmental recovery,Make sure every lot is cleared even if it requires imminent domain,Individual v. Collective Mitigation,"We need to clear every single affected lot, even if it means using eminent domain to access private property.",6.399996758,3.729608297,None
1383,Climate & community resilience,"There should be zoning, codes, permitting and other policies that limit or eliminate building in fire-prone areas unless customers are willing to pay for the materials to be fire resilient and willing to forego the protection from standard services in the case of an emergency.",Individual v. Collective Mitigation,We shouldn't allow building in fire-prone areas unless homeowners use fire-resistant materials and accept they may not get emergency services during disasters.,12.93025208,2.117151737,Fire hardening and resilience
1369,Climate & community resilience,Affordable fire resistant building supplies is a necessity. More native plants that aren't extremely flammable,Individual v. Collective Mitigation,We need access to affordable fire-resistant building materials and should focus on planting native species that don't easily catch fire.,14.44196892,0.075148843,Fire hardening and resilience
1406,Climate & community resilience,"We need a community that can live with fire.  As I understand it, the homes built to the latest standards for materials and design, which also had appropriate defensible space, did much better than other homes in the fires.  We need to ensure that the rebuild follows these standards, which includes financing, ensuring that contractors are properly trained, appropriate materials are available, and agreements that communities rebuilt to these standards are insurable in the future.",Individual v. Collective Mitigation,"We must rebuild homes using fire-resistant materials and designs with proper defensible space. This requires financing, trained contractors, material availability, and insurance company buy-in for long-term community resilience",13.60517979,2.695006609,Fire hardening and resilience
1440,Climate & community resilience,"What is wildfire adaptation? Fire-resistant design and preparedness training are not the City's role; let Angelenos, their architects, and private organizations do this.",Individual v. Collective Mitigation,"Skeptical of government involvement in wildfire adaptation. Believe fire-resistant design and preparedness should be left to private citizens, architects, and organizations rather than city authorities.",14.99126434,2.973574162,Fire hardening and resilience
1370,Wildfire prevention prioritization & accountability,Communities in WUI (wildland urban interface) environments should have high-powered sprinkler systems installed along their perimeters and/or throughout the community to give it extra protection in advance of a fire.,Individual v. Collective Mitigation,We need high-powered sprinkler systems installed around and within WUI communities to provide better protection before fires hit. This preventive measure could save our neighborhoods.,11.81275368,0.644191146,Fire hardening and resilience
1398,Wildfire prevention prioritization & accountability,Budget constraints should not impact whether or not these mitigations are completed.,Individual v. Collective Mitigation,"Prevention measures and safety mitigations must be fully funded and implemented, regardless of budget limitations. This can't be compromised due to financial constraints.",6.271771431,1.471449971,Government accountability
1405,Wildfire prevention prioritization & accountability,"We need to better manage the brush lands, but they evolved to burn, so we also have ensure that our built environment can live with fire.",Individual v. Collective Mitigation,We must manage brush while accepting fire's natural role. The key is making our communities more fire-resistant since complete prevention isn't realistic.,12.44641876,2.77030921,Fire hardening and resilience
917,Climate & community resilience,Every home with a pool should have a pump that will allow pool water to be accessed! In Rancho Santa Fe it is required. Insurance companies should offer incentives.,Individual v. Collective Mitigation,"We need accessible pool water pumps for firefighting, like they require in Rancho Santa Fe. Insurance companies should incentivize this to help protect our communities.",15.47665882,1.683848023,Fire hardening and resilience
974,Economic recovery & small business support,Provide grants to help people fire harden their homes for those who can't afford it to reduce the chances and severity of future fires,Individual v. Collective Mitigation,We need grants to help lower-income residents fire-proof their homes - this would reduce future fire risks and protect our community's most vulnerable members.,14.81610203,6.469349384,Fire hardening and resilience
471,Climate & community resilience,"Palm trees are a fire hazard, grass lawns are wasteful of water.  Incentivizing replacing both  to safer and more practical alternatives should be a priority for all of SoCal to reduce fire risk and waste of fire-fighting resources.",Individual v. Collective Mitigation,"We need incentives to replace hazardous palm trees and water-wasting lawns with safer, practical alternatives across Southern California to reduce fire risks and conserve firefighting resources.",15.73794746,0.269554496,Fire hardening and resilience
260,Wildfire prevention prioritization & accountability,Fire prevention should provide more than a diagram of brush clearance distances from homes. There should be regular communication with residents about latest fire prevention technologies and perhaps incentives built into property tax breaks for brush clearing and landscaping maintenance. Residents also need to be given information on certain trees and bushes that are more flammable.,Individual v. Collective Mitigation,"We need more than just basic brush clearance guidelines. Give us updates on new prevention technologies, tax incentives for maintenance, and information about fire-resistant plants.",6.736380577,-0.38372004,Government accountability
274,Climate & community resilience,People should be held to code and standards. I lived next to a hoarder. I reported this many times and got nowhere. I truly believe it was why my house burned down.,Individual v. Collective Mitigation,"Frustrated that my house burned down because authorities ignored reports about my neighbor's hoarding, which violated codes. Better enforcement could have prevented this disaster.",13.33460808,3.75746727,Fire hardening and resilience
547,Financial & legal assistance,Strickter code requirements in regards to materials should be enforced.,Individual v. Collective Mitigation,"Building codes need to be more strictly enforced, especially regarding construction materials used in fire-prone areas.",13.58190918,1.058989763,Fire hardening and resilience
759,Wildfire prevention prioritization & accountability,"1) Firebreaks are essential no matter how ugly they are. Having a house not burn down is better than the privilege of not living next to a barren strip. 
2) I don't buy into the idea that this fire's terrible consequences were some kind of failure of government. It was a natural disaster. I'm sure we could have done better but honestly, it would have taken leaps in technology, infrastructure and manpower that we couldn't expect at the time. This wasn't governments fault. This fire was fought the way every fire is fought, the system just wasn't cut out for the job.",Individual v. Collective Mitigation,"While firebreaks may be unsightly, they're necessary for protection. This wasn't a government failure - even with better resources, this natural disaster would have overwhelmed our existing firefighting capabilities.",3.742671251,0.492346913,Government accountability
1507,Wildfire prevention prioritization & accountability,"Big yes to all of this. Everyone needs to be held accountable and changes made. 
(We are not all the few difficult ones who’ve resisted this in the past. Clear the brush. Let the community know if you need volunteers.)",Individual v. Collective Mitigation,We need universal accountability and action on fire prevention. Most of us support brush clearance - just tell us when you need community volunteers to help.,5.548593044,0.023919696,Government accountability
900,Wildfire prevention prioritization & accountability,We need to return to stewardship and controlled burns during seasonal and atmospheric advantageous periods.,Individual v. Collective Mitigation,"We should prioritize proactive forest management through controlled burns when weather conditions are favorable, returning to traditional stewardship practices.",8.361981392,-1.716271996,None
370,Climate & community resilience,"These initiatives should be incentivized to encourage participation, and the public should be educated about their benefits and importance. However, making them mandatory may not be the best approach, as it could lead to resistance or unintended consequences. Instead, fostering voluntary engagement through positive reinforcement would likely yield better long-term outcomes.",Individual v. Collective Mitigation,"We need incentives and education to build community resilience, not mandates. People will participate more willingly if they understand the benefits and aren't forced into action.",15.56986618,4.536470413,Fire hardening and resilience
999,Housing & rebuilding,"fire retardant materials, fire suppression units on buildings  regardless of materials used and directed in exposed areas.",Individual v. Collective Mitigation,"We need buildings with fire retardant materials and built-in fire suppression systems, especially in vulnerable areas. These safety features should be mandatory regardless of construction materials.",12.88827324,0.210576117,Fire hardening and resilience
987,Climate & community resilience,Ensure brush clearance on properties. Make sure homeowners are educated on steps they can take to be prepared.,Individual v. Collective Mitigation,We need property owners to clear brush and learn proper wildfire preparedness measures to protect our community.,7.465497017,-0.889240265,Government accountability
1002,Emergency planning & community safety,"I very much agree that we need more community outreach and education. In addition to providing this for long-time residents, I also think that new residents need better information. I moved to LA recently, and I feel like I was totally unprepared for the situation. I wish I had gotten some sort of ""welcome packet"" telling me what I needed to know.",Individual v. Collective Mitigation,"As a new LA resident, I felt completely unprepared for wildfire emergencies. We need better community education, especially welcome packets for newcomers with essential safety information.",4.703187466,8.213253021,Local community accountability
1218,Climate & community resilience,Need community coordination of these efforts and either make it mandatory (part of building code) or offer financial incentives to harden homes against fire. Loosen some aspects of code/standards that are preventing us from staggering homes on lots to reduce structure-to-structure fire risk.,Individual v. Collective Mitigation,Want better community coordination for fire protection - make home hardening mandatory or incentivized. Adjust building codes to allow strategic home placement that reduces fire spread between structures.,14.47550488,4.086402416,Fire hardening and resilience
772,Debris removal & environmental recovery,"On the one hand I'm finding it easy to trust the army core. But on the other the reality of toxic ash covering the area it does leads me to believe that more can be done for testing. Insurance has basically refused it from that I can tell, and it's fallen on individuals to do testing to feel confident.  Still, the broad population with concerns about areas near schools (etc) means there is still a hearts and mind problem the government needs to solve for if they want people aligned with their stance on safety.",Individual v. Collective Mitigation,"While I trust the Army Corps, more comprehensive toxic ash testing is needed, especially near schools. Insurance won't cover it, leaving individuals to pay. Government must better address public safety concerns.",6.010234833,5.094574928,None
541,Climate & community resilience,"Promoting the PACE-Property Assessed Clean Energy program and  encouraging residents to rebuild with solar roof tiles would be helpful These materials are more fire resistant & widespread deployment would reduce the strain on the grid

If not solar tiles, other roofing materials that are inherently fire resistant and manufactured using a circular process should be used

LA Rises or another PPP should be assigned the task of bundling the orders  for the materials  They could acquire them @ wholesale prices & distribute them @ cost

PACE could lower costs by using blended finance vehicles incorporating grant $ & concessionary capital to fund projects

These discounts along with fed/state incentives & grants would significantly reduce cost",Individual v. Collective Mitigation,Want to rebuild smarter with fire-resistant solar tiles and materials through PACE financing and bulk purchasing programs. Government incentives could make it affordable for everyone.,14.56530571,0.327489346,Fire hardening and resilience
827,Emergency planning & community safety,"More education about fire prevention, such as removing furniture and storage from the house perimeter, not using wood for fences, maintaining fire extinguishers, fireproof vents, etc should be required by the county and inspected by insurance companies. 

Insurance companies already check for overhanging trees, which is a similar risk issue.  Aftermarket sprinklers should be required inside and outside the house.  

A siren alarm system such as that for tornadoes in other states is not costly. Cell phone alerts are not appropriate for middle of the night event.

My neighbors saved their houses by dousing small fires all night long.  When we are ordered to evacuate, the fire dept took the responsibility to save our homes.....and failed.",Individual v. Collective Mitigation,"Frustrated that fire prevention measures aren't mandatory or inspected. Want required sprinklers and siren alerts. Neighbors who stayed saved homes, while evacuating left properties vulnerable to destruction.",4.427975178,7.280536652,Local community accountability
1239,Climate & community resilience,Yes! Offer hefty rebates for those who fire harden their homes.,Individual v. Collective Mitigation,Want to see more financial incentives for homeowners to make fire safety improvements through rebate programs.,15.30343437,5.205771923,Fire hardening and resilience
1266,Climate & community resilience,"Code changes must be adopted and enforced to reduce the future conflagrations that will otherwise happen. Get home owners and community groups to take on what should happen to make homes safer from the threat of fire. Listen to them, work with them. Present the policies and codes that will make a difference AND SELL THEM TO THE VOTERS!",Individual v. Collective Mitigation,"We need stronger building codes to prevent future fires, but it must be done collaboratively with homeowners and community groups. Get their buy-in and support for effective fire-safety policies.",14.38171768,3.60096097,Fire hardening and resilience
1261,Debris removal & environmental recovery,"Attention to contaminants should be a priority for the county's environmental health department. Not left up to individual homeowners. The long-term consequences are a community concern. Funding should exist for remediation if needed. Partnerships with research institutions. Programs to make whole house water purification systems cost effective. If building density increases to fill housing needs, standards for open space on lots. The county or city could buy lots put on the market to create publicly-owned green space.",Individual v. Collective Mitigation,Need county-led environmental cleanup with funding for water purification and remediation. Don't leave it to homeowners. Should partner with researchers and preserve green spaces while managing development.,6.430823326,4.50439167,None
889,Wildfire prevention prioritization & accountability,"Super infrared detectors with AI intelligence to notice ANY dangerous signs of heat, fire, smoke and signal an immediate response from a 'SWAT' team that is entirely focused and on alert to snuff out any fires or flames before they can spread. Or issue tickets and fines, even prison, for anyone lighting dangerous fires. Northern US and canadian cities divert construction infrastructure to snow removal in winter. We must divert resources & attention to be on hyper alert & vigilance in dry high fire risk",Individual v. Collective Mitigation,"We need AI-powered early detection systems and rapid response teams dedicated to stopping fires immediately. Like how northern cities prioritize snow removal, we must redirect resources to fire prevention and enforcement.",10.84645939,0.326653838,None
681,Emergency planning & community safety,"Please consider brush clearance, controlled burns and fines for those who do not properly maintain there brush/trees",Individual v. Collective Mitigation,"We need better brush management through clearance and controlled burns, plus enforcement with fines for property owners who don't maintain vegetation properly.",7.081209183,-0.796247006,Government accountability
293,Infrastructure & utilities restoration,"Our utilities keep causing these devastating fires and they are getting worse with climate change. We need to fix our utilities to prevent these fires from starting again, clear hazard brush while maintaining wild lands and native plants, create mandatory setbacks, remove palm trees and begin to prepare for the reality we now face. We need roof top sprinklers and water agencies with infrastructure with redundancies that can accommodate extreme use in wildfire events. We need water and power to adapt to climate change and build infrastructure that shuts down without starting fires and keeps water running during fires. What happens if there is an earthquake during red flag high winds? I fear for my state.",Individual v. Collective Mitigation,"Worried about utilities causing fires and worsening climate impacts. We urgently need improved infrastructure with better safety features, brush management, and water systems that can handle extreme fire events.",11.22984314,2.264790535,Fire hardening and resilience
994,Economic recovery & small business support,More funding more grants more education on how to get these resources and agency support services!!,Individual v. Collective Mitigation,"Desperately need increased funding, grants, and better education about available recovery resources. We need help understanding how to access support services for our businesses.",14.50571537,6.768082619,Fire hardening and resilience
997,Climate & community resilience,"Fire resistant building materials, consistent audits of defensible space. (Individual buy in to the intrusion that an audit requires, for the greater good) audits of power companies to ensure they are not at risk for causing a fire.
Sincere attempts to reduce factors contributing to climate instability",Individual v. Collective Mitigation,"We need fire-resistant materials, defensible space audits, power company oversight, and real climate action. Community must accept these measures for our collective safety.",13.6211338,1.89779067,Fire hardening and resilience
881,Emergency communication,"Private insurers are leaving the state. Fair plan is already at risk of insolvency. We cannot afford to have to rebuild whole towns - and DESTROY whole communities and culture. Insurers, the state and especially RE-INSURANCE co's have every reason to invest substantially to reduce the risk to near zero of fires that spread to any residential area in LA County. 

Every home at the perimeter should have subsidized water and retardant systems, detectors and a wide boundary around these residential areas should have thorough brush clearance (Goats, sheep, fairly paid incarcerated) to inhibit the spread of fire from starting conflagration - where hot burning homes ignite homes from high infrared, not even sparks needed. 

HUGE VALUE & ROI",Individual v. Collective Mitigation,"We need major investment in fire prevention from insurers and the state, including subsidized home protection systems and proper brush clearance, to prevent devastating community losses and insurance market collapse.",4.453065395,6.647550106,Local community accountability
886,Wildfire prevention prioritization & accountability,"Kill all lawns. We must change the culture of turf lawns and instead normalize the use of California native plants. They save on water, are already adapted to the environment, provide wildfire resilience, and support local ecology. It is scientific fact that a diverse population thrives - therefore a more biodiverse environment is more resilient to threats. Yes - brush clearance is needed, but education and implementation of native landscapes comes hand-in-hand. In terms of accountability - hold the utility companies accountable. Do not let them get away with their negligence. They must pay.",Individual v. Collective Mitigation,"Native plants should replace lawns for fire resilience and water conservation. Utilities must be held accountable for fire prevention, while proper brush management and education are essential.",16.06739235,0.046591014,Fire hardening and resilience
677,Wildfire prevention prioritization & accountability,I would like to see an emphasis on fire suppression technology that could be implemented home by home. Is there a way to get fire suppression materials at the ready? Can there be a push toward sprinkler systems that connect to a grid for fire professionals to utilize?,Individual v. Collective Mitigation,Want to see more focus on home-level fire suppression technology and systems. Would like accessible materials and connected sprinkler networks that fire crews can control during emergencies.,12.06194878,0.335197657,Fire hardening and resilience
966,Economic recovery & small business support,"Broaden the C.C.C. mandate to take in more people, pay them, and help the community with cooperative neighborhood efforts.",Individual v. Collective Mitigation,Want to expand California Conservation Corps to employ more people and support community-based recovery efforts through paid neighborhood cooperation programs.,15.14535904,6.768392563,Fire hardening and resilience
613,Wildfire prevention prioritization & accountability,We need to make community based burning more accessible so that we can have burns when it is not fire season to reduce fuels during fire season.,Individual v. Collective Mitigation,"We should make controlled burns more accessible during safer periods, allowing communities to reduce fuel loads before fire season hits.",8.196392059,-1.116284132,None
895,Wildfire prevention prioritization & accountability,"hold them accountable for updating programs/policies/ordinances but them give them the staffing and effective management to enforce. Also, door-to-door information/education (yes it is staff intensive, but there are plenty of people looking for employment).  For example, is there a problem house in the neighborhood who doesn't cut back trees, rake fallen leaves, or otherwise care for their property to the risk of the rest of the community? One warning, steep fines, then the county moves in and remediates using the fine to pay for the work.",Individual v. Collective Mitigation,"We need proper staffing and enforcement of fire prevention policies, with door-to-door education. Give warnings for non-compliant properties, then implement steep fines and county intervention to address haz",6.485153675,0.058912851,Government accountability
301,Climate & community resilience,I'd like to see public support/subsidies for roofing and building materials that resist fire.,Individual v. Collective Mitigation,Want government help to make homes more fire-resistant through subsidies for protective building materials and roofing upgrades.,14.01243305,1.023980618,Fire hardening and resilience
982,Wildfire prevention prioritization & accountability,"Why are we holding the govt accountable for a homeowner's lack of prioritization? The govt should keep people aware, and make sure they comply. It is OUR responsibility and not at the level of the government to baby us through our messes.",Individual v. Collective Mitigation,"Homeowners, not government, should be responsible for wildfire prevention on their properties. Government's role is to inform and enforce compliance, not manage individual responsibilities.",4.645601273,0.846711934,Government accountability
1072,Emergency planning & community safety,This effort needs to be led by the local community.,Individual v. Collective Mitigation,We need our local community to take charge of emergency planning efforts.,5.905180454,7.882799625,Local community accountability
769,Climate & community resilience,This is a reality of California whether you believe in climate change or not.  Home owners should build back better. But also we need to hold utilities accountable.  In Altadena the brush near the power lines fueled the destruction. How that was allowed to happen is truly baffling.  Homeowners alone should not bear the brunt of being responsible for wildfire preparation.,Individual v. Collective Mitigation,"Wildfires are inevitable in California, but responsibility shouldn't fall solely on homeowners. Utilities must be held accountable, especially for poor brush management near power lines that fueled the",11.36726856,2.834214211,Fire hardening and resilience
981,Emergency planning & community safety,"These code enforcement agents would cost the same as the WM plan's expense in Palmdale, and be 5 times more effective...",Individual v. Collective Mitigation,We should hire code enforcement agents instead of the Wildland Management plan - it would cost the same but be much more effective for community safety.,6.836997509,1.257466435,Government accountability
727,Financial & legal assistance,Incentivize communities to make improvements that will make homes more robust in the face of environmental dangers.,Individual v. Collective Mitigation,"We need incentives for communities to strengthen homes against environmental threats, making them more resilient to disasters like wildfires.",14.01419354,5.72411871,Fire hardening and resilience
268,Prioritize recovery themes,Developers MUST build in only the right places and create only the right structures -- this is something ordinary people cannot be trusted to determine.,Individual v. Collective Mitigation,Building development needs strict oversight and regulation - we can't leave these critical decisions about where and what to build up to individual homeowners.,13.05946255,3.193716049,Fire hardening and resilience
1050,Climate & community resilience,"It starts with us. Most homes burn due to embers rather than direct flames, so focusing on preventing ember entry is crucial. How many homeowners follow the guidelines set forth by CalFire and other fire experts? 1/8"" mesh over your vents, no wood decks or gates attached to your home, double planed windows, no vegetation within five feet of your home?",Individual v. Collective Mitigation,"We need to take responsibility by ember-proofing our homes according to CalFire guidelines - installing proper mesh, removing wood structures, and maintaining defensible space around houses.",5.842000008,-1.959492087,Government accountability
494,Wildfire prevention prioritization & accountability,"I would like to see a publicly funded community led public safety committee  that has the ability to escalate issues of concern to the courts (via seeking a writ of mandate to compel action) if they are not addressed in a timely fashion by local government. Senior public safety officers like the Fire Chief should present to this committee, as they do to the Fire Commission and the Mayor. People who live in the community have a much stronger impetus to address potential fire risk than elected or appointed officials have.",Individual v. Collective Mitigation,Want a community-led safety committee with legal power to force action on fire risks when local government delays. Officials should answer to residents who have more stake in prevention.,6.454430103,8.425209045,Local community accountability
635,Emergency planning & community safety,"There needs to be actual detailed protocols in place with responsible agencies and information dissemination. It is beyond the pale that vulnerable communities were not given consideration. The point of government is to have emergency planning, and cannot say that its up to us as individuals to figure it out!",Individual v. Collective Mitigation,"Frustrated that government failed to provide clear emergency protocols and communication, especially for vulnerable populations. We shouldn't have to figure out emergency planning on our own.",5.493729591,8.005770683,Local community accountability
428,Climate & community resilience,Practice the preparedness training.  Offer monetary incentives to those who participate and practice the preparedness drills.,Individual v. Collective Mitigation,We need incentives to get more people participating in emergency preparedness drills and training. This will help our community be better prepared for disasters.,16.15595818,3.653910398,Fire hardening and resilience
865,Climate & community resilience,"Unground power lines. Pay for it  DO NOT make the citizens pay for it. Use new technology ie drones to asses fire risk on windy Santa Ana days. Pre deploy the Fire Dept. Brush Clearance on city, county, and state land is a MUST.",Individual v. Collective Mitigation,"We need underground power lines funded by utilities, not residents. Use drones to monitor fire risk during Santa Anas, position firefighters strategically, and maintain proper brush clearance on public lands",9.760124207,0.331741691,Government accountability
624,Climate & community resilience,"There was a sore lack of preparedness training and we need more resources for that. For example, Pasadena only held a handful of CERT trainings in 2024 - after several year hiatus. They have not had any scheduled since at least fall of 2024. The public emergency preparedness also needs to cover wildfire (and fires in general). I did training, including map my neighborhood before the pandemic and my training and to-go-bag were mostly irrelevant because it was mostly for earthquake disaster. The only design education the public gets is about drought-tolerant/resistance. There needs to be more education on fire-resistant design and mitigation measures. Just like there are tax credits for turf removal, there should be incentives for wildfire.",Individual v. Collective Mitigation,"Need more frequent disaster preparedness training that's wildfire-specific, not just earthquake-focused. Current CERT programs are insufficient, and we need incentives for fire-resistant home improvements, like",16.10609055,2.930844307,Fire hardening and resilience
701,Emergency planning & community safety,A lot of us want to clear brush and trees but are told we cannot because of ESHA. Suspend to Coastal act and ESHA with it.,Individual v. Collective Mitigation,Frustrated that environmental protection rules (ESHA and Coastal Act) prevent us from clearing vegetation for fire safety. These regulations need to be suspended for community protection.,6.992857933,-1.384093285,Government accountability
764,Wildfire prevention prioritization & accountability,"In the Eaton fire, the cause appears to be from the utility. The press has outlined a number of issues known to be high risk that went unattended for years.  If the Government cannot hold utilities accountable and set higher standards, they will default to decisions that benefit profit over public safety.",Individual v. Collective Mitigation,"Frustrated that utilities prioritize profits over safety, with known risks left unaddressed before the Eaton fire. Government must enforce stricter standards and hold companies accountable for prevention.",3.610337019,-0.652277052,Government accountability
405,Wildfire prevention prioritization & accountability,The Fire Agencies have enough on their plate so Building Code Enforcement should be used to make defensible space around homes mandatory and open spaces are cutback to allow evacuations.  What happened to all the fire breaks that were in place in the 1970 per Prop 13?    Quit spending money on endless social programs and start spending money on safety and quality of life.  Start enforcing laws and arrest criminals.   CA used to be a great place to live now it's a literal dump.,Individual v. Collective Mitigation,Building code enforcement should handle defensible space requirements and fire breaks. Stop wasting money on social programs and focus on safety. We need better law enforcement like we had before.,5.109496593,-0.59737128,Government accountability
1229,Wildfire prevention prioritization & accountability,The December 2024 Franklin fire burn scar saved the western half of Malibu. Please allow such planned burn scar prevevention/protection for all beach neighborhoods in the future.,Individual v. Collective Mitigation,"Support using controlled burns as protective barriers - the Franklin fire burn scar proved effective in protecting Malibu, and similar prevention measures should be implemented in other coastal areas.",7.613474369,0.122238666,Government accountability
1160,Climate & community resilience,The government should be helping homeowners that have homes that are standing to retrofit for fire safety. Codes need to be updated with fire safety at the forefront without any red tape.,Individual v. Collective Mitigation,"We need government support to retrofit existing homes for fire safety, with streamlined building codes that prioritize fire protection without bureaucratic obstacles.",13.86730957,4.232845783,Fire hardening and resilience
1165,Prioritize recovery themes,Our soils must be tested! This should not be the homeowner’s responsibility. We need to know that we are moving back into a safe place where we can grow food in our backyard and shower without a cancer risk down the road.,Individual v. Collective Mitigation,"Soil testing for contamination should be handled by authorities, not homeowners. We need assurance our properties are safe for gardening and daily activities without health risks.",6.463788509,5.439164162,None
869,Prioritize recovery themes,"Clean the debris FAST. Waive permit fees for the people who are rebuilding, whether that means like for like or smaller or bigger than what they had. Direct GRANT to homeowners.",Individual v. Collective Mitigation,"Urgently remove debris and eliminate permit fees for all rebuilding projects. Provide direct grants to homeowners to support recovery, regardless of rebuild size.",8.137334824,4.88550806,None
971,Financial & legal assistance,"We need expertise and help to fire harden our whole community, not just encouraging a few people with the money to do it. Also we can't insure our way out of this. Insurance companies will leave if they don't make a profit and the state can't afford to take their place with the pace and severity of disasters. Education, fire audits, financial assistance. Community immunity.",Individual v. Collective Mitigation,"We need community-wide fire hardening, not just individual efforts. Insurance isn't sustainable with increasing disasters. We need education, fire audits, and financial help for collective protection.",12.6496563,6.632376671,Fire hardening and resilience
1233,Climate & community resilience,"Power lines need to be underground.  Europe has them, why doesn't California? This, and controlled burns, using goats to clear brush around urban-wildlife interface areas needs to be a priority for the state, county and city, and all water systems should be audited before the fire season begins. Leadership should be held accountable for not maintaining fire hydrants and reservoirs. There should be more budget dollars allocated to these preventative measures vs incurring billions in losses and the horrific trauma of our people. We should NOT be taxed through more bond measures for losses that were preventable or at least not a disaster of epic proportions.",Individual v. Collective Mitigation,Underground power lines and preventative measures like controlled burns should be prioritized over costly disaster recovery. Leaders must be accountable for maintaining fire infrastructure instead of passing costs to taxpayers.,9.126992226,0.693415284,Government accountability
1151,Financial & legal assistance,Having been non renewed by my insurance company I think it is critical to assist homeowners rebuild their homes through a grant program. To keep the community flavor it will require getting year old owners back in their homes. Otherwise the old neighborhood will be replaced with money hungry developers with no thought of community only profit. Tenants will need access to new apartment building so assisting the owners rebuild in a timely fashion with also be critical,Individual v. Collective Mitigation,"Desperately need grants to help homeowners rebuild quickly after insurance non-renewal. Without support, developers will take over and destroy our community's character. Apartment owners need help too.",12.06779957,6.967773438,Fire hardening and resilience
1245,Financial & legal assistance,"My own grandmother lost her home in the Palisades Fire, so this is hard to say. But if people decide to rebuild in the exact spot their house burned down, the financial risk of repeat fire should should be borne by communities who rebuild in high risk areas. Skyrocketing insurance rates should not be distributed throughout the state to areas that have very low risk of wildfire.",Individual v. Collective Mitigation,"Insurance costs for rebuilding in high-risk fire zones should be paid by those communities, not spread across low-risk areas. It's personal - my grandmother lost her home.",11.71085739,6.052763462,Fire hardening and resilience
1317,Climate & community resilience,Fire resistant design is a community effort.  Everyone needs to be a part of it.,Individual v. Collective Mitigation,We need the whole community to participate in fire-resistant design - it's not something that works if only some people do it.,14.35129166,2.586121321,Fire hardening and resilience
1330,Debris removal & environmental recovery,Coordinate better with the home owners,Individual v. Collective Mitigation,Need better coordination between officials and homeowners on debris cleanup efforts.,7.72519207,3.281347513,None
1275,Debris removal & environmental recovery,"Test the soil for every property. Find the money to do this. Not everyone can afford soil testing for contaminants, but this will affect everyone’s health long term. Plus it will affect the ground water as contaminants seep into the soil.",Individual v. Collective Mitigation,Soil testing for contaminants is crucial but expensive. We need funding to test all affected properties since this impacts everyone's long-term health and groundwater quality.,5.873271465,4.621124268,None
1273,Climate & community resilience,"If you are serious about reducing the risk of Fire spreading, remove ALL palm trees from Altadena and other foothill communities. Our house is gone because of palm fronds landing on our roof!",Individual v. Collective Mitigation,Lost my home when burning palm fronds landed on the roof. Palm trees need to be removed from foothill communities like Altadena to prevent fire spread.,15.12202358,-0.587654948,Fire hardening and resilience
1294,Wildfire prevention prioritization & accountability,More funds are needed to help residents remove dead trees and other fuel on private lands.,Individual v. Collective Mitigation,We need financial assistance to clear hazardous vegetation from private properties - dead trees and other fire fuels are a major risk that homeowners can't address alone.,7.22478199,0.895834565,Government accountability
1281,Wildfire prevention prioritization & accountability,We need to know that the state is prioritizing fire mitigation so that we can feel good about rebuilding in the same areas.,Individual v. Collective Mitigation,Seeking reassurance that state prioritizes fire prevention before committing to rebuild in fire-affected areas. Need confidence in mitigation efforts to make long-term decisions.,12.10091686,3.87692523,Fire hardening and resilience
