PARTICIPANT_ID,VOTE_OPTION,VOTE,TARGET_NAME,_FIVETRAN_SYNCED,VOTE_NUMBER,CONSENSUS,COMMENT_ID,COMMENT_CONTENT,LIKE_COUNT,REPLY_COUNT,EVACUATION_ZONE,SUPPORT
fe9e1175-54b8-4922-803d-6deb51092cf4,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.570 Z,7,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
6db50144-55b4-4fcb-b1d2-7702b03930f5,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.567 Z,7,0.9628,2711,I still don’t understand why the Santa Ynez reservoir was not fixed and why the head of LADWP still has a job there,1,0,"Yes, in the Palisades fire evacuation zone",0.8668
32bdd3f6-3c59-436b-aa94-dbf9efbe48bc,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.550 Z,7,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
42e1ae56-e6c1-4fbd-a318-7ab029e1ea94,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.570 Z,7,0.9628,,,,,"Yes, in the Eaton fire evacuation zone",0.8668
e5966834-8abf-41a0-a1f4-d14bc9e90161,ENHANCED_WATER_INFRASTRUCTURE,Supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.583 Z,6,0.9628,,,,,No,0.8668
82659a7f-2bca-47b3-9c9a-a8ce29b98109,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.569 Z,7,0.9628,2826,Lack of water was a major contributor to our community burning down,0,0,"Yes, in the Palisades fire evacuation zone",0.8668
193881cc-2166-4cac-9bf3-f7b199709fd7,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.554 Z,7,0.9628,,,,,No,0.8668
833bf9d6-bab1-4030-939d-1a500309d4be,ENHANCED_WATER_INFRASTRUCTURE,Supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.575 Z,6,0.9628,3141,our infrastructure is aging and needs better attention than our political leaders have given it.,0,0,No,0.8668
ea418c35-4e14-492a-ad16-b38240ebe22d,ENHANCED_WATER_INFRASTRUCTURE,Neutral,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.568 Z,4,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
5fec7556-3982-44d1-a40b-3a795a2b0750,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.561 Z,7,0.9628,,,,,"Yes, in the Eaton fire evacuation zone",0.8668
5ab413be-ed2e-4a69-9061-c11a9218f625,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.571 Z,7,0.9628,2947,You mean what was supposed with our tax dollars and DIDN'T??,0,0,"Yes, in the Palisades fire evacuation zone",0.8668
9c7f6d15-fda8-4e31-9c53-c7c71d73abce,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.565 Z,7,0.9628,2648,no one should lose a home due to no water pressure,1,0,"Yes, in the Palisades fire evacuation zone",0.8668
2664fca3-23a1-40ff-a7ea-b7e57523f88f,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.556 Z,7,0.9628,2335,"these are such obvious questions. I cant imagine this survey is going to change anything, sorry",0,0,No,0.8668
7d42900b-99a8-4c98-8461-e326aecc110d,ENHANCED_WATER_INFRASTRUCTURE,Somewhat supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.570 Z,5,0.9628,2874,"I think this would be great -- but given the issues LA County has with water as a whole, is it feasible? We have consistent water main breaks due to age and disrepair. How much money and time would it require to upgrade our systems? That feels like a much longer-term project when we have such immediate need in two major communities.",0,0,No,0.8668
99a11e3f-1341-4f86-9fa3-d14480d1d89f,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.552 Z,7,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
7a96ef8d-8f46-4b8c-909f-ac51d8103660,ENHANCED_WATER_INFRASTRUCTURE,Somewhat supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.575 Z,5,0.9628,,,,,"Yes, in the Eaton fire evacuation zone",0.8668
81b35566-db13-461e-92bd-ba2c6d8e5bf7,ENHANCED_WATER_INFRASTRUCTURE,Somewhat supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.572 Z,5,0.9628,,,,,No,0.8668
54a98afd-2c00-4b4e-a7a3-eaed19e97118,ENHANCED_WATER_INFRASTRUCTURE,Somewhat opposed,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.575 Z,3,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
9a34ed48-7045-41e6-a905-1966047abc40,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.583 Z,7,0.9628,,,,,"Yes, in the Eaton fire evacuation zone",0.8668
049cae92-c502-4c10-b788-23137fda2859,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.562 Z,7,0.9628,2652,"To start, regular maintenance on existing capabilities would help, e.g. filled reservoirs, working fire hydrants.",2,0,"Yes, in the Palisades fire evacuation zone",0.8668
0f980c89-fcec-4618-9a1c-a25305628f2c,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.576 Z,7,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
4e9b307e-2728-4c17-8411-6b66b8c40a3f,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.553 Z,7,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
bb1a911c-884f-417a-887e-ca7bb69d2c42,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.582 Z,7,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
65b48ae2-0ef8-482c-835e-09ad54614d65,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.552 Z,7,0.9628,,,,,No,0.8668
763129bf-56f8-4d9b-b8de-55cad194bf6f,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.565 Z,7,0.9628,,,,,"Yes, in the Eaton fire evacuation zone",0.8668
00ff9b37-eca5-49cb-9077-43aa02f14765,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.556 Z,7,0.9628,2310,"This is obvious. We need an infrastructure that can support a fire in the future. We were already failed once, this is detrimental.",0,0,"Yes, in the Palisades fire evacuation zone",0.8668
225fc856-6e98-43af-a798-af2487ba5a13,ENHANCED_WATER_INFRASTRUCTURE,Somewhat opposed,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.573 Z,3,0.9628,3046,"The Santa Ynez reservoir was constructed in the 1960’s for the purposes of fire protection. We can build, construct, upgrade and everything else to improve our water system, but unless we have an effective administrative structure to manage these resources, they will continue to fail us. LADWP has informed us that the reservoir is back in service. But they STILL have not fully refilled it. So we are STILL in the same situation with inadequate water resources available if a fire breaks out tomorrow. And LAFD did not act on the fact that it did not have enough water resources to fight a fire in the Palisades then, and they are not publicly commenting that they are only in a slightly better position today. Administration has failed us.",0,0,"Yes, in the Palisades fire evacuation zone",0.8668
c6bccdb0-d9fe-4206-9b64-3a7cf97631cf,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.556 Z,7,0.9628,,,,,"Yes, in the Eaton fire evacuation zone",0.8668
ac5c4098-b1ca-41a7-a63b-d9dd8aab3887,ENHANCED_WATER_INFRASTRUCTURE,Supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.564 Z,6,0.9628,,,,,"Yes, in the Eaton fire evacuation zone",0.8668
f68fc13f-d4a8-4e57-9b0e-cdaf79d36db3,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.550 Z,7,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
2f3bb5a7-e058-4859-99dd-2c292f58da1c,ENHANCED_WATER_INFRASTRUCTURE,Neutral,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.553 Z,4,0.9628,2230,Need to find a way for every fire truck to have portable pool pumps. Lots of full pools and burned down homes….,0,0,"Yes, in the Palisades fire evacuation zone",0.8668
16e36d57-9cc6-4ae9-bc55-1f75f92807de,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.567 Z,7,0.9628,,,,,No,0.8668
41417597-ba03-4ff4-bf07-43e611bde146,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.558 Z,7,0.9628,2415,"While more resilient water systems are important, the reality is that the fire was moving too quickly. No amount of water or firefighters would have stopped those flames. I believe a better solution would be to assign all emergency personnel to evacuating people.",0,0,No,0.8668
878b11e0-7196-4e32-abe3-4903908b7f38,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.571 Z,7,0.9628,,,,,No,0.8668
1841a79a-0a86-4932-8e04-260b2bd65e69,ENHANCED_WATER_INFRASTRUCTURE,Neutral,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.583 Z,4,0.9628,,,,,"Yes, in the Eaton fire evacuation zone",0.8668
e7bc95e5-55b9-4dc6-96b5-1ed166798604,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.569 Z,7,0.9628,,,,,No,0.8668
e2c09b01-5921-4c8b-9600-30ddafb873e6,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.582 Z,7,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
314abfe9-c22a-41a2-b40b-a691724e6b4b,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.579 Z,7,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
b7cb3d11-3ea0-4f80-b95a-1d90aeb65a5f,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.552 Z,7,0.9628,,,,,"Yes, in the Eaton fire evacuation zone",0.8668
9ca9adf1-657b-4c9d-9dbf-81a507dc3ce6,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.548 Z,7,0.9628,2041,Agree 100%,0,0,No,0.8668
b9067b80-5f5a-48e7-b8d1-77c1179b63ae,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.573 Z,7,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
82c7a51b-335e-46ae-acd8-091f124060b0,ENHANCED_WATER_INFRASTRUCTURE,Supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.564 Z,6,0.9628,,,,,No,0.8668
c2eb5020-cbef-4388-bd44-ffe5bcf05d1e,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.576 Z,7,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
329df714-b9d7-4488-b30b-f0df9dd11fb3,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.567 Z,7,0.9628,,,,,No,0.8668
4de8173f-c48d-4c40-8e83-fbf7db72e00b,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.568 Z,7,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
f0278611-2dbe-4e9b-9fdb-df91f9bf3462,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.551 Z,7,0.9628,,,,,No,0.8668
99ba5b2e-6e84-482f-b07f-b5098ff96cfc,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.566 Z,7,0.9628,,,,,"Yes, in the Eaton fire evacuation zone",0.8668
25549db5-fe47-4e96-aa18-ebf994956334,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.566 Z,7,0.9628,,,,,No,0.8668
02dfddc2-55e8-436d-a93f-d73969a4d308,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.560 Z,7,0.9628,2514,"Yes, of course. This should be done asap across CA.",0,0,No,0.8668
17d19588-4e8d-439b-a344-f73a4c32ec97,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.551 Z,7,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
ca10b690-8a04-4602-ada4-f8a934d92d11,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.550 Z,7,0.9628,2095,Sure.  This is a great idea.  I hope somewhere in this deliberation we talk about what we do about what is causing this increase in fires - human induced climate change.,1,0,No,0.8668
2d6f5ec9-2a3d-4d57-aded-f141ec4b5d89,ENHANCED_WATER_INFRASTRUCTURE,Supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.553 Z,6,0.9628,,,,,No,0.8668
c4b5999d-abba-4bc9-8db0-4f59e272871d,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.568 Z,7,0.9628,2970,"Strongly supportive, but where are the funds coming from for this?",0,0,"Yes, in the Palisades fire evacuation zone",0.8668
36ea9741-e6b1-4dfe-8036-ce3fc1e8d466,ENHANCED_WATER_INFRASTRUCTURE,Somewhat supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.562 Z,5,0.9628,2611,"Well yes good plan, overall.

And it wouldn't have mattered here. 

The fire was MASSIVE and FAST. Almost the largest Natural Disaster ever I believe. There is never going to be ""enough"" water in a flow system to be able to put out rapidly spreading fire in 100 mph winds in ultra dry conditions in a heavily populated areas. 

Palisades fire went from 10 to 200 acres in the first 20 minutes. The firefighters couldn't even get there yet Winds were fierce and the fire by all reports was not ""behaving normally."" So no matter how much water was in the system... fire in those conditions is going to be vicious.

I had tons of alerts for days beforehand.

Yes, make firefighting as easy as possible, but that's not going to matter in those conditions",2,0,"Yes, in the Palisades fire evacuation zone",0.8668
c47b2b87-9afa-4866-aae0-4f30fd6c8fcb,ENHANCED_WATER_INFRASTRUCTURE,Supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.580 Z,6,0.9628,,,,,No,0.8668
0ebcb735-8fe6-41ff-b969-5f1b2b315fe5,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.565 Z,7,0.9628,,,,,No,0.8668
5b940d47-0a40-47e7-a174-37e516234dd1,ENHANCED_WATER_INFRASTRUCTURE,Supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.557 Z,6,0.9628,,,,,No,0.8668
8e8a4331-fcae-4685-813b-ed56ae317775,ENHANCED_WATER_INFRASTRUCTURE,Supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.573 Z,6,0.9628,,,,,No,0.8668
2c399390-cfd4-42fe-8103-42e1ca86f175,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.567 Z,7,0.9628,,,,,No,0.8668
73bd5cc6-dc9c-4964-8879-5d60db197dda,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.568 Z,7,0.9628,,,,,No,0.8668
0c803a05-4f8a-4791-88b5-7d9f0911d878,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.549 Z,7,0.9628,2078,Absolutely essential.  Adequate pressure for fire suppression will be a requirement for rebuilding.,0,0,No,0.8668
705ba777-1d9c-44a9-8d13-606ffa44e62f,ENHANCED_WATER_INFRASTRUCTURE,Supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.571 Z,6,0.9628,2890,"The state would need to become a power broker to push the local mutual water companies to merge for the community's own good. 
Las Flores is hurting, the other two are doing better. 
There's a power struggle between them. Water is this generation's gold.",1,0,"Yes, in the Eaton fire evacuation zone",0.8668
ebd8988e-a041-4ec7-87bd-bcc76fb926e1,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.573 Z,7,0.9628,,,,,"Yes, in the Palisades fire evacuation zone",0.8668
01376e2c-7312-4e04-9808-ee8366e7d1a3,ENHANCED_WATER_INFRASTRUCTURE,Neutral,Enhanced water infrastructure for fire protection,2025-08-22 16:18:16.555 Z,4,0.9628,,,,,"Yes, in the Eaton fire evacuation zone",0.8668
3db39718-96be-451d-9bba-653697aac84e,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.562 Z,7,0.9786,2561,We need to prevent fires from starting as much as possible,0,0,"Yes, in the Palisades fire evacuation zone",0.9206
16a5d3c6-4cf6-471f-9dfd-fdc6d50eea2a,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.586 Z,7,0.9786,,,,,No,0.9206
25549db5-fe47-4e96-aa18-ebf994956334,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.566 Z,7,0.9786,,,,,No,0.9206
9a34ed48-7045-41e6-a905-1966047abc40,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.583 Z,7,0.9786,,,,,"Yes, in the Eaton fire evacuation zone",0.9206
67a65979-9772-4d46-9885-795c196c4c26,UNDERGROUND_POWER_SAFETY,Somewhat supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.560 Z,5,0.9786,,,,,No,0.9206
2f3bb5a7-e058-4859-99dd-2c292f58da1c,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.553 Z,7,0.9786,2225,This should be done in ALL high fire zones!!,0,0,"Yes, in the Palisades fire evacuation zone",0.9206
3663b829-12c9-4f1a-aa4b-393e66acaef9,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.579 Z,7,0.9786,3246,"Just seeing power lines causes me PTSD from the night we had to evacuate. Because of the strong winds Altadena experiences on an annual basis, I believe this should be a safety requirement.",0,0,"Yes, in the Eaton fire evacuation zone",0.9206
c06b8e93-45a8-41e1-bdff-507cb46394fc,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.555 Z,7,0.9786,2274,Increase value of properties over time.,0,0,"Yes, in the Palisades fire evacuation zone",0.9206
6b2447cf-95c0-4657-811d-540c150ad4a1,UNDERGROUND_POWER_SAFETY,Strongly opposed,Underground power lines and equipment safety,2025-08-22 16:18:16.557 Z,1,0.9786,,,,,"Yes, in the Eaton fire evacuation zone",0.9206
c110e276-e583-4754-ae49-247b9a75d6d8,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.577 Z,7,0.9786,,,,,"Yes, in the Palisades fire evacuation zone",0.9206
1841a79a-0a86-4932-8e04-260b2bd65e69,UNDERGROUND_POWER_SAFETY,Somewhat supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.583 Z,5,0.9786,,,,,"Yes, in the Eaton fire evacuation zone",0.9206
7944f6bb-e676-42ec-a3f5-68c1aba24966,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.570 Z,7,0.9786,,,,,"Yes, in the Eaton fire evacuation zone",0.9206
e5966834-8abf-41a0-a1f4-d14bc9e90161,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.583 Z,7,0.9786,,,,,No,0.9206
fd1872e9-1610-4920-9b31-2871101e99ee,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.584 Z,7,0.9786,,,,,"Yes, in the Eaton fire evacuation zone",0.9206
cc3571af-5dc3-4def-9aa4-10c7cbc87ca4,UNDERGROUND_POWER_SAFETY,Supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.585 Z,6,0.9786,,,,,No,0.9206
2c399390-cfd4-42fe-8103-42e1ca86f175,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.567 Z,7,0.9786,,,,,No,0.9206
4e9b307e-2728-4c17-8411-6b66b8c40a3f,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.553 Z,7,0.9786,,,,,"Yes, in the Palisades fire evacuation zone",0.9206
73bd5cc6-dc9c-4964-8879-5d60db197dda,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.568 Z,7,0.9786,,,,,No,0.9206
7a96ef8d-8f46-4b8c-909f-ac51d8103660,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.575 Z,7,0.9786,,,,,"Yes, in the Eaton fire evacuation zone",0.9206
8610a2e8-3b0c-4d5b-b858-23a927c48f71,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.565 Z,7,0.9786,,,,,"Yes, in the Palisades fire evacuation zone",0.9206
005981ef-04a7-4c00-8a83-e3319529d484,UNDERGROUND_POWER_SAFETY,Supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.551 Z,6,0.9786,,,,,No,0.9206
55eaa344-bab6-4ced-ad9c-60c0ad1cd0f1,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.556 Z,7,0.9786,,,,,"Yes, in the Eaton fire evacuation zone",0.9206
0a68d85b-a12a-4192-9eea-60df5940a525,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.547 Z,7,0.9786,3311,"High up front cost, but beneficial in the long term and will help prevent power outages in high wind events.",0,0,"Yes, in the Palisades fire evacuation zone",0.9206
eb2cdfa9-ccfa-4819-a09c-2bca877ecc15,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.585 Z,7,0.9786,,,,,"Yes, in the Palisades fire evacuation zone",0.9206
6dcd6093-c714-4718-9021-4bc7b9e3db6d,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.581 Z,7,0.9786,3304,"If they don't do this, shame on them.  Asking for more problems down the line.",0,0,"Yes, in the Eaton fire evacuation zone",0.9206
763129bf-56f8-4d9b-b8de-55cad194bf6f,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.565 Z,7,0.9786,,,,,"Yes, in the Eaton fire evacuation zone",0.9206
049cae92-c502-4c10-b788-23137fda2859,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.562 Z,7,0.9786,2660,This should be a major priority.,2,0,"Yes, in the Palisades fire evacuation zone",0.9206
9e86ad34-94e6-47ec-9e50-a88956d89044,UNDERGROUND_POWER_SAFETY,Somewhat opposed,Underground power lines and equipment safety,2025-08-22 16:18:16.583 Z,3,0.9786,3403,only if it is at no cost to the homeowner and done with full transparency and information.,0,0,"Yes, in the Eaton fire evacuation zone",0.9206
38fa6690-1207-4c01-9d38-d408d09f15dd,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.560 Z,7,0.9786,2464,"Yes, and Edison should pay for it.",0,0,"Yes, in the Eaton fire evacuation zone",0.9206
444b41d6-5f5d-4d0d-8d21-cf071b63d6ac,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.546 Z,7,0.9786,,,,,No,0.9206
9d36f276-6179-43d9-a101-b7809ccf98cf,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.572 Z,7,0.9786,,,,,"Yes, in the Palisades fire evacuation zone",0.9206
c6bccdb0-d9fe-4206-9b64-3a7cf97631cf,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.556 Z,7,0.9786,,,,,"Yes, in the Eaton fire evacuation zone",0.9206
7d2ca30d-200a-449d-a81b-83e757914e76,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.574 Z,7,0.9786,,,,,No,0.9206
3749cbe4-7446-41a9-a1d3-4d06d4ff4657,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.571 Z,7,0.9786,,,,,"Yes, in the Eaton fire evacuation zone",0.9206
a7443b31-93fa-46ba-9d86-b190cb46560d,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.579 Z,7,0.9786,,,,,No,0.9206
51c32fbb-321f-4cbd-ae5f-3c1fac21f5ca,UNDERGROUND_POWER_SAFETY,Supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.554 Z,6,0.9786,,,,,No,0.9206
d4f64635-3793-42ad-8c30-6d2d45f1bff8,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.557 Z,7,0.9786,,,,,No,0.9206
f0278611-2dbe-4e9b-9fdb-df91f9bf3462,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.551 Z,7,0.9786,,,,,No,0.9206
f74a3433-3750-4499-bf65-76a6d59db079,UNDERGROUND_POWER_SAFETY,Supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.546 Z,6,0.9786,,,,,No,0.9206
fd716155-7e32-4537-a9b6-647021b3ebc5,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.552 Z,7,0.9786,,,,,No,0.9206
37fa49d1-1372-4d68-a51b-2a55d0a30e47,UNDERGROUND_POWER_SAFETY,Strongly supportive,Underground power lines and equipment safety,2025-08-22 16:18:16.561 Z,7,0.9786,,,,,"Yes, in the Eaton fire evacuation zone",0.9206
